nomor_ruas,nama_ruas_raw,sta_awal_raw,sta_akhir_raw,sta_start_m,sta_end_m,panjang_m,baik_m,sedang_m,rusak_ringan_m,rusak_berat_m,mantap_m,tidak_mantap_m,dominant_condition,segment_status,jenis_penanganan_raw,jenis_penanganan_norm,surface_code,surface_label,lebar_m,tahun_survei
025,Singakarsa - Palas,3600,3700,3600,3700,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,4.0,2025
025,Singakarsa - Palas,3700,3800,3700,3800,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,4.0,2025
025,Singakarsa - Palas,3800,3900,3800,3900,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,4.0,2025
025,Singakarsa - Palas,3900,4000,3900,4000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,4.0,2025
025,Singakarsa - Palas,4000,4100,4000,4100,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,4.0,2025
025,Singakarsa - Palas,4100,4200,4100,4200,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,4.0,2025
025,Singakarsa - Palas,4200,4300,4200,4300,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,4.0,2025
025,Singakarsa - Palas,4300,4400,4300,4400,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,4.0,2025
025,Singakarsa - Palas,4400,4500,4400,4500,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,4.0,2025
025,Singakarsa - Palas,4500,4600,4500,4600,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,4.0,2025
025,Singakarsa - Palas,4600,4700,4600,4700,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,4.0,2025
025,Singakarsa - Palas,4700,4800,4700,4800,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,4.0,2025
025,Singakarsa - Palas,4800,4900,4800,4900,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,4.0,2025
025,Singakarsa - Palas,4900,5000,4900,5000,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,4.0,2025
025,Singakarsa - Palas,5000,5100,5000,5100,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,4.0,2025
025,Singakarsa - Palas,5100,5200,5100,5200,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,4.0,2025
025,Singakarsa - Palas,5200,5300,5200,5300,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,4.0,2025
025,Singakarsa - Palas,5300,5320,5300,5320,20.0,0.0,0.0,20.0,0.0,0.0,20.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,4.0,2025
026,Singakarsa - Getek,0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,4.0,2025
026,Singakarsa - Getek,100,200,100,200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,4.0,2025
027,Parincahan - Singakarsa (Jl. Harapan),0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
027,Parincahan - Singakarsa (Jl. Harapan),100,200,100,200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
027,Parincahan - Singakarsa (Jl. Harapan),200,300,200,300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
027,Parincahan - Singakarsa (Jl. Harapan),300,400,300,400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
027,Parincahan - Singakarsa (Jl. Harapan),400,500,400,500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
027,Parincahan - Singakarsa (Jl. Harapan),500,600,500,600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
027,Parincahan - Singakarsa (Jl. Harapan),600,660,600,660,60.0,0.0,60.0,0.0,0.0,60.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
028,Budi Bakti - Tiga Desember,0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,5.0,2025
028,Budi Bakti - Tiga Desember,100,200,100,200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,5.0,2025
028,Budi Bakti - Tiga Desember,200,300,200,300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,5.0,2025
028,Budi Bakti - Tiga Desember,300,400,300,400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,5.0,2025
028,Budi Bakti - Tiga Desember,400,500,400,500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,5.0,2025
028,Budi Bakti - Tiga Desember,500,600,500,600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,5.0,2025
028,Budi Bakti - Tiga Desember,600,700,600,700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,5.0,2025
028,Budi Bakti - Tiga Desember,700,800,700,800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,5.0,2025
028,Budi Bakti - Tiga Desember,800,810,800,810,10.0,0.0,10.0,0.0,0.0,10.0,0.0,sedang,mantap,Routine,routine,A,Aspal,5.0,2025
029,Jl. Jafri Zamzam,0,100,0,100,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.0,2025
029,Jl. Jafri Zamzam,100,200,100,200,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,A,Aspal,3.0,2025
029,Jl. Jafri Zamzam,200,300,200,300,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.0,2025
029,Jl. Jafri Zamzam,300,400,300,400,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.0,2025
029,Jl. Jafri Zamzam,400,500,400,500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
029,Jl. Jafri Zamzam,500,600,500,600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
029,Jl. Jafri Zamzam,600,700,600,700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
029,Jl. Jafri Zamzam,700,800,700,800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
029,Jl. Jafri Zamzam,800,900,800,900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
029,Jl. Jafri Zamzam,900,1000,900,1000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
029,Jl. Jafri Zamzam,1000,1070,1000,1070,70.0,0.0,70.0,0.0,0.0,70.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,100,200,100,200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,200,300,200,300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,300,400,300,400,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,400,500,400,500,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,500,600,500,600,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,600,700,600,700,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,700,800,700,800,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,800,900,800,900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,900,1000,900,1000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,1000,1100,1000,1100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,1100,1200,1100,1200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,1200,1300,1200,1300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,1300,1400,1300,1400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,1400,1500,1400,1500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,1500,1600,1500,1600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,1600,1700,1600,1700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,1700,1800,1700,1800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,1800,1900,1800,1900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,1900,2000,1900,2000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,2000,2100,2000,2100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,2100,2200,2100,2200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,2200,2300,2200,2300,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,2300,2400,2300,2400,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,2400,2500,2400,2500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
030,Sungai Damang - Amawang Kiri,2500,2510,2500,2510,10.0,0.0,10.0,0.0,0.0,10.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,0,100,0,100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,100,200,100,200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,200,300,200,300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,300,400,300,400,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,400,500,400,500,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,500,600,500,600,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,600,700,600,700,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,700,800,700,800,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,800,900,800,900,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,900,1000,900,1000,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,1000,1100,1000,1100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,1100,1200,1100,1200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,1200,1300,1200,1300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,1300,1400,1300,1400,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,1400,1500,1400,1500,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,1500,1600,1500,1600,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,1600,1700,1600,1700,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,1700,1800,1700,1800,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,1800,1900,1800,1900,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,1900,2000,1900,2000,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,2000,2100,2000,2100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,2100,2200,2100,2200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,2200,2300,2200,2300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,2300,2400,2300,2400,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,2400,2500,2400,2500,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,2500,2600,2500,2600,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,2600,2700,2600,2700,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,2700,2800,2700,2800,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,2800,2900,2800,2900,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,2900,3000,2900,3000,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,3000,3100,3000,3100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,3100,3200,3100,3200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,3200,3300,3200,3300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,3300,3400,3300,3400,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,3400,3500,3400,3500,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,3500,3600,3500,3600,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,3600,3700,3600,3700,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,3700,3800,3700,3800,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,3800,3900,3800,3900,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,3900,4000,3900,4000,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,4000,4100,4000,4100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,4100,4200,4100,4200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,4200,4300,4200,4300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,4300,4400,4300,4400,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,4400,4500,4400,4500,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,4500,4600,4500,4600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,4600,4700,4600,4700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,4700,4800,4700,4800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,4800,4900,4800,4900,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
031,Amawang Muka - Getek,4900,5000,4900,5000,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
031,Amawang Muka - Getek,5000,5100,5000,5100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
031,Amawang Muka - Getek,5100,5200,5100,5200,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
031,Amawang Muka - Getek,5200,5300,5200,5300,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
031,Amawang Muka - Getek,5300,5400,5300,5400,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
031,Amawang Muka - Getek,5400,5410,5400,5410,10.0,0.0,10.0,0.0,0.0,10.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,100,200,100,200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,200,300,200,300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,300,400,300,400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,400,500,400,500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,500,600,500,600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,600,700,600,700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,700,800,700,800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,800,900,800,900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,900,1000,900,1000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,1000,1100,1000,1100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,1100,1200,1100,1200,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,1200,1300,1200,1300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,1300,1400,1300,1400,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,1400,1500,1400,1500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,1500,1600,1500,1600,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,1600,1700,1600,1700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,1700,1800,1700,1800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,1800,1900,1800,1900,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,1900,2000,1900,2000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,2000,2100,2000,2100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,2100,2200,2100,2200,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,2200,2300,2200,2300,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,2300,2400,2300,2400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,2400,2500,2400,2500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,2500,2600,2500,2600,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,2600,2700,2600,2700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,2700,2800,2700,2800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,2800,2900,2800,2900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,2900,3000,2900,3000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
032,Amawang Kanan - Wasah Hulu,3000,3100,3000,3100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
