hps_id,source_row,division_code,division_name,payment_code,uraian,original_satuan,satuan,harga_rp,source_reference,item_family,quantity_basis,is_support_item
hps_0120,161,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.5.(3),Geotekstil Stabilisator (Kelas 1),M2,M2,29043.63,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
hps_0121,162,3,PEKERJAAN TANAH DAN GEOSINTETIK,SKh.1.3.8.(1),Geomembran Jenis HDPE halus,M2,M2,130699.18,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
hps_0122,163,3,PEKERJAAN TANAH DAN GEOSINTETIK,SKh.1.3.11.(2),Geogrid Uniaxial Tipe 2,M2,M2,25462.77,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
hps_0123,164,3,PEKERJAAN TANAH DAN GEOSINTETIK,SKh.1.3.11.(6),Geogrid Biaxial Tipe 1,M2,M2,22897.5,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
hps_0124,165,3,PEKERJAAN TANAH DAN GEOSINTETIK,SKh.1.3.17.(1.a),Selimut Pengendali Erosi Tipe I,M2,M2,453077.26,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
hps_0125,166,3,PEKERJAAN TANAH DAN GEOSINTETIK,SKh.1.3.17.(1.b),Selimut Pengendali Erosi Tipe II,M2,M2,487577.26,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
hps_0126,167,3,PEKERJAAN TANAH DAN GEOSINTETIK,SKh.1.3.17.(2.b),Penanaman Biji Vegetasi dengen Teknik Taplok,M2,M2,52731.33,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
hps_0127,168,3,PEKERJAAN TANAH DAN GEOSINTETIK,SKh.1.3.23.(1),Geocell,M2,M2,431723.77,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
hps_0128,175,4,PEKERJAAN PREVENTIF,4.1.(1),Pengabutan (Fog Seal) dengan Aspal Emulsi yang Mengikat Lambat (CSS-1h atau SS-1h),Liter,Liter,37266.05,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,volume_liter,False
hps_0129,176,4,PEKERJAAN PREVENTIF,4.1.(2),Pengabutan (Fog Seal) dengan Aspal Emulsi yang Mengikat Lebih Cepat (CQS-1h atau QS-1h),Liter,Liter,37266.05,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,volume_liter,False
hps_0130,177,4,PEKERJAAN PREVENTIF,4.1.(3),Pengabutan (Fog Seal) dengan Aspal Emulsi Modifikasi Polymer yang Mengikat Lebih Cepat (PMCQS-1h atau PMQS-1h),Liter,Liter,23906.33,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,volume_liter,False
hps_0131,178,4,PEKERJAAN PREVENTIF,4.2.(1),Laburan Aspal (Buras),M2,M2,23750.89,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,area_m2,False
hps_0132,179,4,PEKERJAAN PREVENTIF,4.4.(1),"Penghamparan lapis penutup bubur aspal emulsi, tipe 1, CSS-1h SS-1h",M2,M2,37647.06,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,area_m2,False
hps_0133,180,4,PEKERJAAN PREVENTIF,4.4.(2),"Penghamparan lapis penutup bubur aspal emulsi, tipe 1, CQS-1h QS-1h",M2,M2,38065.57,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,area_m2,False
hps_0134,181,4,PEKERJAAN PREVENTIF,4.4.(3),"Penghamparan lapis penutup bubur aspal emulsi, tipe 2, CSS-1h SS-1h",M2,M2,43628.21,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,area_m2,False
hps_0135,182,4,PEKERJAAN PREVENTIF,4.4.(4),"Penghamparan lapis penutup bubur aspal emulsi, tipe 2, CQS-1h QS-1h",M2,M2,43170.73,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,area_m2,False
hps_0136,183,4,PEKERJAAN PREVENTIF,4.4.(5),"Penghamparan lapis penutup bubur aspal emulsi, tipe 3, CSS-1h SS-1h",M2,M2,38879.74,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,area_m2,False
hps_0137,184,4,PEKERJAAN PREVENTIF,4.4.(6),"Penghamparan lapis penutup bubur aspal emulsi, tipe 3, CQS-1h QS-1h",M2,M2,39660.01,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,area_m2,False
hps_0138,185,4,PEKERJAAN PREVENTIF,4.5.(1),Lapis Permukaan Mikro dengan aspal emulsi modifikasi  polymer  PMCQS-1h atau PMCQS-1h untuk Tipe 1,M2,M2,6433.96,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,area_m2,False
hps_0139,186,4,PEKERJAAN PREVENTIF,4.5.(2),Lapis Permukaan Mikro Perata dengan aspal emulsi modifikasi  polymer  PMCQS-1h atau PMCQS-1h untuk Tipe 1,Ton,Ton,1166180.04,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,mass_ton,False
hps_0140,187,4,PEKERJAAN PREVENTIF,4.5.(3),Lapis Permukaan Mikro dengan aspal emulsi modifikasi  polymer  PMCQS-1h atau PMCQS-1h untuk Tipe 2,M2,M2,7289.07,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,area_m2,False
hps_0141,188,4,PEKERJAAN PREVENTIF,4.5.(4),Lapis Permukaan Mikro Perata dengan aspal emulsi modifikasi  polymer  PMCQS-1h atau PMCQS-1h untuk Tipe 2,Ton,Ton,1225405.04,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,mass_ton,False
hps_0142,189,4,PEKERJAAN PREVENTIF,4.6.(1),Latasir Kelas A (SS-A),Ton,Ton,2935032.95,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,mass_ton,False
hps_0143,190,4,PEKERJAAN PREVENTIF,4.6.(2),Latasir Kelas B (SS-B),Ton,Ton,3287946.8,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,mass_ton,False
hps_0144,193,4,PEKERJAAN PREVENTIF,4.7.(1),Lapis Tipis Beton Aspal - A (LTBA-A),Ton,Ton,2442758.72,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,mass_ton,False
hps_0145,194,4,PEKERJAAN PREVENTIF,4.7.(2),Lapis Tipis Beton Aspal - B Halus (LTBA-B Halus),Ton,Ton,2217011.71,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,mass_ton,False
hps_0146,195,4,PEKERJAAN PREVENTIF,4.7.(3),Lapis Tipis Beton Aspal - B Halus (LTBA-B Kasar),Ton,Ton,1992786.43,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,mass_ton,False
hps_0147,196,4,PEKERJAAN PREVENTIF,4.7.(4),Lapis Tipis Beton Aspal - B Halus Modifikasi Kasar (LTBA-B Mod Kasar),Ton,Ton,2046899.75,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,mass_ton,False
hps_0148,197,4,PEKERJAAN PREVENTIF,4.7.(5),Stone Matrix Asphalt Tipis (SMA Tipis),Ton,Ton,2260806.1,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,mass_ton,False
hps_0149,198,4,PEKERJAAN PREVENTIF,4.7.(6),Stone Matrix Asphalt Modifikasi Tipis (SMA Mod Tipis),Ton,Ton,2955672.77,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,mass_ton,False
hps_0150,199,4,PEKERJAAN PREVENTIF,4.8.(1),Tambalan Dangkal dengan Beton Semen Cepat Mengeras untuk Pembbukaan Lalu Lintas Umur Beton < 24 jam,M3,M3,8397185.76,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,volume_m3,False
hps_0151,200,4,PEKERJAAN PREVENTIF,4.8.(2),Tambalan Dangkal dengan Beton Semen Cepat Mengeras untuk Pembukaan Lalu Lintas Umur Beton lebih dari 1 hari dan kurang dari 3 hari,M3,M3,3993727.81,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,volume_m3,False
hps_0152,201,4,PEKERJAAN PREVENTIF,4.8.(3),Tambahan Dangkal dengan Beton Semen Cepat Mengeras untuk Pembukaan Lalu Lintas Umur Beton lebih dari 3 hari dan kurang dari 7 hari,M3,M3,3697602.81,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,volume_m3,False
hps_0153,202,4,PEKERJAAN PREVENTIF,4.9.(1),Tambalan Penuh dengan Beton Semen Cepat Mengeras untuk Pembukaan Lalu Lintas Umur Beton < 24 jam,M3,M3,9854460.96,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,volume_m3,False
hps_0154,203,4,PEKERJAAN PREVENTIF,4.9.(2),Tambalan Penuh dengan Beton Semen Cepat Mengeras untuk Pembukaan Lalu Lintas Umur Beton lebih dari 1 hari dan kurang dari 3 hari,M3,M3,5710964.55,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,volume_m3,False
hps_0155,204,4,PEKERJAAN PREVENTIF,4.9.(3),Tambalan Penuh dengan Beton Semen Cepat Mengeras untuk Pembukaan Lalu Lintas Umur Beton lebih dari 3 hari dan kurang dari 7 hari,M3,M3,5058209.6,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,volume_m3,False
hps_0156,205,4,PEKERJAAN PREVENTIF,4.9.(3) v.2,Tambalan Penuh dengan Beton Semen Cepat Mengeras untuk Pembukaan Lalu Lintas Umur Beton lebih dari 3 hari dan kurang dari 7 hari (Variasi 2),M3,M3,2939399.32,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,volume_m3,False
hps_0157,206,4,PEKERJAAN PREVENTIF,4.9.(4),Pemasangan Ruji (Dowel),Buah,Buah,374225.33,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,unit_count,False
hps_0158,207,4,PEKERJAAN PREVENTIF,4.9.(5),Pemasangan Sealant,M1,M1,1182.7,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,length_m,False
hps_0159,208,4,PEKERJAAN PREVENTIF,4.10.(1),Penambahan dan/atau Penggantian Ruji (Dowel) pada Perkerasan Beton Semen dengan Epoksi,Buah,Buah,484241.5,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,unit_count,False
hps_0160,209,4,PEKERJAAN PREVENTIF,4.11.(1),Penjahitan Melintang Tipe 1 (tabel pelat beton = 150 - 175 mm),Buah,Buah,32996.2,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,unit_count,False
hps_0161,210,4,PEKERJAAN PREVENTIF,4.12.(1),Penutupan Sambungan Melintang (Termoplastik),M1,M1,121281.02,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,length_m,False
hps_0162,211,4,PEKERJAAN PREVENTIF,4.12.(2),Penutupan Sambungan Melintang (Termoseting),M1,M1,170164.68,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,length_m,False
hps_0163,212,4,PEKERJAAN PREVENTIF,4.12.(3),Penutupan Sambungan Melintang (Preformed),M1,M1,817869.67,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,length_m,False
hps_0164,213,4,PEKERJAAN PREVENTIF,4.12.(7),Penutupan Retak (Termoplastik),M1,M1,108548.19,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,length_m,False
hps_0165,214,4,PEKERJAAN PREVENTIF,4.13.(1),Pengeboran Lubang,Buah,Buah,6260.58,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,unit_count,False
hps_0166,215,4,PEKERJAAN PREVENTIF,4.13.(2),Material Injeksi Berbahan Dasar Semen,Kg,Kg,471806.93,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,mass_kg,False
hps_0167,216,4,PEKERJAAN PREVENTIF,4.13.(3),Material Injeksi Berbahan Dasar Cellular,Kg,Kg,492628.08,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,preventive_maintenance,mass_kg,False
hps_0168,223,5,PERKERASAN BERBUTIR,,Penyediaan Bahan Olahan Lapis Fondasi Agregat Kelas A,,,549681.64,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,unknown,False
hps_0169,224,5,PERKERASAN BERBUTIR,5.1.(1),Lapis Pondasi Agregat Kelas A,M3,M3,880275.57,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,volume_m3,False
hps_0170,225,5,PERKERASAN BERBUTIR,5.1.(2),Lapis Pondasi Agregat Kelas B,M3,M3,785952.18,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,volume_m3,False
hps_0171,226,5,PERKERASAN BERBUTIR,5.1.(3a),Lapis Pondasi Agregat Kelas S,M3,M3,790046.98,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,volume_m3,False
hps_0172,227,5,PERKERASAN BERBUTIR,5.1.(3b),Lapis Pondasi Agregat Kelas C,M3,M3,790943.52,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,volume_m3,False
hps_0173,228,5,PERKERASAN BERBUTIR,5.1.(4),Lapis Drainase,M3,M3,838760.33,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,volume_m3,False
hps_0174,229,5,PERKERASAN BERBUTIR,"5.2,(1)",Lapis Permukaan Agregat Tanpa Penutup Aspal,M3,M3,725436.75,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,volume_m3,False
hps_0175,230,5,PERKERASAN BERBUTIR,"5.2,(2)",Lapis Pondasi Agregat Tanpa Penutup Aspal,M3,M3,648671.41,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,volume_m3,False
hps_0176,231,5,PERKERASAN BERBUTIR,5.3.(1.a),Perkerasan Beton Semen,M3,M3,2224946.08,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,concrete_pavement,volume_m3,False
hps_0177,232,5,PERKERASAN BERBUTIR,5.3.(1.a) v.2,Perkerasan Beton Semen (Variasi 2),M3,M3,2839682.25,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,concrete_pavement,volume_m3,False
hps_0178,233,5,PERKERASAN BERBUTIR,5.3.(1.b),Perkerasan Beton Semen Fast Track 8 Jam,M3,M3,7623463.4,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,concrete_pavement,volume_m3,False
hps_0179,234,5,PERKERASAN BERBUTIR,5.3.(1.c),Perkerasan Beton Semen  Fast Track 24 Jam,M3,M3,7150201.89,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,concrete_pavement,volume_m3,False
hps_0180,235,5,PERKERASAN BERBUTIR,5.3.(1.d),Perkerasan Beton Semen Untuk Pembukaan Lalu lintas Umur Beton >3hari <7hari,M3,M3,6151853.28,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,concrete_pavement,volume_m3,False
hps_0181,236,5,PERKERASAN BERBUTIR,5.3.(2.a),Perkerasan Beton Semen dengan Anyaman Tulangan Tunggal,M3,M3,2793751.46,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,concrete_pavement,volume_m3,False
hps_0182,237,5,PERKERASAN BERBUTIR,5.3.(2.a) v.2,Perkerasan Beton Semen dengan Anyaman Tulangan Tunggal (Variasi 2),M3,M3,2864981.85,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,concrete_pavement,volume_m3,False
hps_0183,238,5,PERKERASAN BERBUTIR,5.3.(2.b),Perkerasan Beton Semen Fast Track 8 Jam dengan Anyaman Tulangan Tunggal,M3,M3,4419783.82,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,concrete_pavement,volume_m3,False
hps_0184,239,5,PERKERASAN BERBUTIR,5.3.(2.c),Perkerasan Beton Semen Fast Track 24 Jam dengan Anyaman Tulangan Tunggal,M3,M3,7598568.31,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,concrete_pavement,volume_m3,False
hps_0185,240,5,PERKERASAN BERBUTIR,5.3.(3),Lapis Pondasi bawah Beton Kurus,M3,M3,1562691.55,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,volume_m3,False
hps_0186,241,5,PERKERASAN BERBUTIR,5.3.(3) v.2,Lapis Pondasi bawah Beton Kurus (Variasi 2),M3,M3,2249718.56,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,volume_m3,False
hps_0187,242,5,PERKERASAN BERBUTIR,5.4.(1),Stabilisasi Tanah Dasar dengan Semen,Ton,Ton,385460.3,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,mass_ton,False
hps_0188,243,5,PERKERASAN BERBUTIR,5.4.(2),Lapis Fondasi Tanah Semen,M3,M3,1034293.43,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,volume_m3,False
hps_0189,244,5,PERKERASAN BERBUTIR,5.5.(1),Lapis Fondasi Agregat Semen Kelas A (Cement Treated Base = CTB),M3,M3,880873.35,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,volume_m3,False
hps_0190,245,5,PERKERASAN BERBUTIR,5.5.(2),Lapis Fondasi Agregat Semen Kelas B (Cement Treated Sub-Base = CTSB),M3,M3,821363.73,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,granular_pavement,volume_m3,False
hps_0191,246,5,PERKERASAN BERBUTIR,Skh-1.5.24.(1),"Perkerasan Beton Semen fs' 3,5 Mpa",M3,M3,2121513.86,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,concrete_pavement,volume_m3,False
hps_0192,247,5,PERKERASAN BERBUTIR,Skh-1.5.24.(2),"Perkerasan Beton Semen fs' 3,8 Mpa",M3,M3,2200916.23,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,concrete_pavement,volume_m3,False
hps_0193,248,5,PERKERASAN BERBUTIR,Skh-1.5.24.(3),"Perkerasan Beton Semen fs' 4,5 Mpa",M3,M3,2214899.16,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,concrete_pavement,volume_m3,False
hps_0194,255,6,PERKERASAN ASPAL,6.1 (1),Lapis Resap Pengikat - Aspal Cair/Emulsi,Liter,Liter,39379.01,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,volume_liter,False
hps_0195,256,6,PERKERASAN ASPAL,6.1 (2a),Lapis Perekat - Aspal Cair/Emulsi,Liter,Liter,37551.95,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,volume_liter,False
hps_0196,257,6,PERKERASAN ASPAL,6.1 (2b),Lapis Perekat - Aspal Emulsi Modifikasi Polimer,Liter,Liter,28078.63,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,volume_liter,False
hps_0197,258,6,PERKERASAN ASPAL,6.2 (1),Agregat Penutup BURTU,M2,M2,29765.14,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,area_m2,False
hps_0198,259,6,PERKERASAN ASPAL,6.2 (2),Agregat Penutup BURDA,M2,M2,13837.51,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,area_m2,False
hps_0199,260,6,PERKERASAN ASPAL,6.2 (3a),Bahan Aspal Keras untuk Pekerjaan Pelaburan,Liter,Liter,21100.54,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,volume_liter,False
hps_0200,261,6,PERKERASAN ASPAL,6.2 (3b),Bahan Aspal Emulsi Modifikasi untuk Pekerjaan Pelaburan,Liter,Liter,22583.59,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,volume_liter,False
hps_0201,262,6,PERKERASAN ASPAL,6.2 (4a),Aspal Cair untuk Precoated,Liter,Liter,20256.89,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,volume_liter,False
hps_0202,263,6,PERKERASAN ASPAL,6.2 (4b),Aspal Emulsi untuk Precoated,Liter,Liter,21230.58,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,volume_liter,False
hps_0203,264,6,PERKERASAN ASPAL,6.2 (4c),Aspal Emulsi Modifikasi Polimer untuk Precoated,Liter,Liter,14680.8,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,volume_liter,False
hps_0204,265,6,PERKERASAN ASPAL,6.3 (1a),Stone Matrix Asphalt Halus (SMA Halus),Ton,Ton,2240261.18,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0205,266,6,PERKERASAN ASPAL,6.3 (1b),Stone Matrix Asphalt Modifikasi Halus (SMA Mod Halus),Ton,Ton,1932338.29,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0206,267,6,PERKERASAN ASPAL,6.3 (2a),Stone Matrix Asphalt Kasar (SMA Kasar),Ton,Ton,2213626.03,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0207,268,6,PERKERASAN ASPAL,6.3 (2b),Stone Matrix Asphalt Modifikasi Kasar (SMA Mod Kasar),Ton,Ton,1894252.4,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0208,269,6,PERKERASAN ASPAL,6.3(4a),Lataston Lapis Aus (HRS-WC),Ton,Ton,2381664.28,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0209,270,6,PERKERASAN ASPAL,6.3.(4b),Lataston Lapis Fondasi (HRS-Base),Ton,Ton,2298810.92,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0210,271,6,PERKERASAN ASPAL,6.3(5a),Laston Lapis Aus (AC-WC),Ton,Ton,2171530.28,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0211,272,6,PERKERASAN ASPAL,6.3(5b),Laston Lapis Aus Modifikasi (AC-WC Mod),Ton,Ton,1851260.66,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0212,273,6,PERKERASAN ASPAL,6.3(6a),Laston Lapis Antara (AC-BC),Ton,Ton,2097668.69,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0213,274,6,PERKERASAN ASPAL,6.3(6b),Laston Lapis Antara Modifikasi (AC-BC Mod),Ton,Ton,1787508.02,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0214,275,6,PERKERASAN ASPAL,6.3(7a),Laston Lapis Fondasi (AC-Base),Ton,Ton,2032517.53,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0215,276,6,PERKERASAN ASPAL,6.3(7b),Laston Lapis Fondasi Modifikasi (AC-Base Mod),Ton,Ton,1651465.47,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0216,277,6,PERKERASAN ASPAL,6.3.(8),Bahan anti pengelupasan,Kg,Kg,83634.9,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_kg,False
hps_0217,278,6,PERKERASAN ASPAL,6.4.(1a),"Laston Hangat Pen.60-70, WMAC Lapis Aus (WMAC-WC) dengan Zeolit",Ton,Ton,2188821.6,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0218,279,6,PERKERASAN ASPAL,6.4.(1b),"Laston Hangat Pen.60-70, WMAC Lapis Aus (WMAC-WC) dengan Wax",Ton,Ton,2143021.26,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0219,280,6,PERKERASAN ASPAL,6.4.(2a),"Laston Hangat Pen.60-70, WMAC Lapis Antara (WMAC-BC) dengan Zeolit",Ton,Ton,2076788.65,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0220,281,6,PERKERASAN ASPAL,6.4.(2b),"Laston Hangat Pen.60-70, WMAC Lapis Antara (WMAC-BC) dengan Wax",Ton,Ton,2027175.91,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0221,282,6,PERKERASAN ASPAL,6.4.(3a),"Laston Hangat Pen.60-70, WMAC Lapis Fondasi (WMAC-Base) dengan Zeolit",Ton,Ton,1912232.75,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0222,283,6,PERKERASAN ASPAL,6.4.(3b),"Laston Hangat Pen.60-70, WMAC Lapis Fondasi (WMAC-Base) dengan Wax",Ton,Ton,1866762.87,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0223,284,6,PERKERASAN ASPAL,6.5.(1a),Laston Lapis Aus Asbuton Pracampur (AC-WC Asb Pracampur),Ton,Ton,1969640.66,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0224,285,6,PERKERASAN ASPAL,6.5.(1b),Laston Lapis Aus Asbuton Butir (AC-WC Asb butir),Ton,Ton,2115001.93,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0225,286,6,PERKERASAN ASPAL,6.5.(2a),Laston Lapis Antara Asbuton Pracampur (AC-BC Asb Pracampur),Ton,Ton,2075713.22,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0226,287,6,PERKERASAN ASPAL,6.5.(2b),Laston Lapis Antara Asbuton Butir (AC-BC Asb Butir),Ton,Ton,2032830.6,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0227,288,6,PERKERASAN ASPAL,6.5.(3b),Laston Lapis Fondasi Asbuton Butir (AC-Base Asb Butir),Ton,Ton,1980910.19,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
hps_0228,289,6,PERKERASAN ASPAL,6.6.(1),CPHMA Kemasa Kantong,Ton,Ton,1193359.35,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,asphalt_pavement,mass_ton,False
