asb_id|no|kelompok_barang|kode_barang|uraian|spesifikasi|satuan|harga_rp|kelompok_belanja|treatment_family|surface_type|width_m|layer_thickness_cm
asb_0602|602|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D397"|"Lebar = 4,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4895000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|4
asb_0603|603|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D398"|"Lebar = 4,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5176000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|4
asb_0604|604|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D399"|"Lebar = 4,5 m, HRS-WC = 4 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5207000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|4
asb_0605|605|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D400"|"Lebar = 4,5 m, HRS-WC = 4 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5488000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|4
asb_0606|606|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D401"|"Lebar = 4,5 m, HRS-WC = 4 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5799000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|4
asb_0607|607|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D402"|"Lebar = 4,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5068000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|4
asb_0608|608|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D403"|"Lebar = 4,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5349000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|4
asb_0609|609|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D404"|"Lebar = 4,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5630000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|4
asb_0610|610|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D405"|"Lebar = 4,5 m, HRS-WC = 4 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5661000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|4
asb_0611|611|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D406"|"Lebar = 4,5 m, HRS-WC = 4 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5942000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|4
asb_0612|612|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D407"|"Lebar = 4,5 m, HRS-WC = 4 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|6253000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|4
asb_0613|613|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D408"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3705000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0614|614|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D409"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3986000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0615|615|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D410"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4267000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0616|616|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D411"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4298000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0617|617|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D412"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4579000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0618|618|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D413"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4890000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0619|619|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D414"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4159000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0620|620|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D415"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4440000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0621|621|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D416"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4722000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0622|622|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D417"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4752000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0623|623|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D418"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|5034000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0624|624|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D419"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|5345000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0625|625|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D420"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4159000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0626|626|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D421"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4895000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0627|627|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D422"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5176000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0628|628|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D423"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5207000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0629|629|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D424"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5488000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0630|630|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D425"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5799000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0631|631|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D426"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5068000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0632|632|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D427"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5349000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0633|633|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D428"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5630000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0634|634|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D429"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5661000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0635|635|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D430"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5942000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0636|636|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D431"|"Lebar = 4,5 m, HRS-WC = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|6253000|"Belanja Modal Jalan Kabupaten"||HRS-WC|4.5|5
asb_0637|637|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D432"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3727000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0638|638|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D433"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4033000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0639|639|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D434"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4340000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0640|640|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D435"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4373000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0641|641|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D436"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4680000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0642|642|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D437"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|5020000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0643|643|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D438"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4222000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0644|644|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D439"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4529000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0645|645|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D440"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4836000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0646|646|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D441"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4869000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0647|647|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D442"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|5176000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0648|648|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D443"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|5516000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0649|649|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D444"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4717000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0650|650|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D445"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5024000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0651|651|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D446"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5331000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0652|652|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D447"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5364000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0653|653|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D448"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5671000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0654|654|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D449"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|6011000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0655|655|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D450"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5213000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0656|656|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D451"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5520000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0657|657|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D452"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5827000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0658|658|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D453"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5860000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0659|659|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D454"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|6167000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0660|660|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D455"|"Lebar = 5 m, HRS-Base = 4 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|6507000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|4
asb_0661|661|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D456"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4029000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0662|662|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D457"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4336000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0663|663|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D458"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4643000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0664|664|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D459"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4676000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0665|665|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D460"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4983000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0666|666|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D461"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|5323000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0667|667|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D462"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4525000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0668|668|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D463"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4832000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0669|669|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D464"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|5139000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0670|670|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D465"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|5172000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0671|671|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D466"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|5479000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0672|672|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D467"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|5818000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0673|673|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D468"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5020000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0674|674|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D469"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5327000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0675|675|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D470"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5634000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0676|676|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D471"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5667000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0677|677|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D472"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|5974000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
asb_0678|678|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D473"|"Lebar = 5 m, HRS-Base = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|6314000|"Belanja Modal Jalan Kabupaten"||HRS-Base|5|5
