comparison_name,K,category,road_key,road_name,rank_A,rank_B,A_scenario_id,A_model,A_score_type,B_scenario_id,B_model,B_score_type
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,halunuk - riam tajam talo - hamak umpaya,halunuk – riam tajam talo – hamak umpaya,,11,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,muning tengah - desa muning dalam,muning tengah – desa muning dalam,,12,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,rambai - bariang,rambai – bariang,,13,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,teluk haur ii,teluk haur ii,,14,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,banua hanyar - desa tanjung selor,banua hanyar – desa tanjung selor,,15,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,angkinang - kayu abang - panggang hijau,angkinang – kayu abang – panggang hijau,,16,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,siang gantung - desa baru,siang gantung – desa baru,,17,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,kayu abang - desa anjiran,kayu abang – desa anjiran,,18,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,asam cangkuk - telaga bidadari,asam cangkuk – telaga bidadari,,19,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,gumbil - masimpan,gumbil – masimpan,,20,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,haratai 2 balai ujung atas sdn haratai2,haratai 2 balai ujung atas sdn haratai2,,21,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,kayu abang - paya,kayu abang – paya,,22,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,muning tengah - batang alai pihanin raya,muning tengah – batang alai pihanin raya,,23,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,tembok baru - desa baluti,tembok baru – desa baluti,,24,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,wasah hulu - amparaya - simpur,wasah hulu – amparaya – simpur,,25,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,tambangan - desa baruh jaya,tambangan – desa baruh jaya,,26,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,tanuhi - ulang,tanuhi – ulang,,27,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,loksado - haratai,loksado – haratai,,28,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,tajun - sp 3 muara paring agung,tajun – sp 3 muara paring agung,,29,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,samping bappeda - mesjid darul halik,samping bappeda – mesjid darul halik,,30,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,malinau - katingin - kamawakan,malinau – katingin – kamawakan,,32,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,hamalau - anjiran,hamalau – anjiran,,33,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,35,B_only,sei raya - jambu hulu paku,sei raya – jambu hulu paku,,35,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,XGBoost,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,overlap,angkinang - telaga langsat,Angkinang - Telaga Langsat,16,17,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,overlap,tumbukan banyu - banua hanyar,Tumbukan Banyu - Banua Hanyar,27,19,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,overlap,amawang muka - getek,Amawang Muka - Getek,29,18,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,overlap,singakarsa - palas,Singakarsa - Palas,32,1,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,overlap,pandan sari - desa angkinang,Pandan Sari - Ds. Angkinang,40,36,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,overlap,kalumpang - balimau,Kalumpang - Balimau,61,33,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,panglima batur,Panglima Batur,1,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,aluh idut,Aluh Idut,2,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,merah johansyah - melati,Merah Johansyah - Melati,3,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,pemuda,Pemuda,4,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,bakarung - rantauan,Bakarung - Rantauan,5,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,parindra,Parindra,6,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,wasah tengah - sei tarap,Wasah Tengah - Sungai Tarap,7,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,kesehatan - komp rmh dokter,Kesehatan - Komp. Rmh Dokter,8,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,simpur - sp 3 muara paring agung,Simpur - Sp. 3 Muara Paring Agung,9,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,anggrek,Anggrek,10,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,wahab syahrani,Wahab Syahrani,11,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,menuju stadion 2 desember,Menuju Stadion 2 Desember,12,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,teluk mesjid - sp 4 muara banta,Teluk Mesjid - Sp. 4 Muara Banta,13,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,taniran selatan - rantauan,Taniran Selatan - Rantauan,14,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,hamalau - pahampangan,Hamalau - Pahampangan,15,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,tibung raya - asam cangkuk,Tibung Raya - Asam Cangkuk,17,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,rantauan - sei baru pulau,Rantauan - Sungai Baru (Pulau),18,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,taal batang kulur - sp 3 muara prg agung,Taal Batang Kulur - Sp. 3 Muara Prg Agung,19,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,newangsekarti - desa gambah luar muka,Newangsekarti - Ds. Gambah Luar Muka,20,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,papancan - desa tanah bangkang,Papancan - Ds. Tanah Bangkang,21,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,air miris - desa wasah hilir,Air Miris - Ds. Wasah Hilir,22,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,kolonel sugiono,Kolonel Sugiono,23,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,aes nasution,AES Nasution,24,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,musyawarah nagara,Musyawarah (Nagara),25,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,pertanian - desa wasah tengah,Pertanian - Ds. Wasah Tengah,26,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,wasah hilir - sarang halang,Wasah Hilir - Sarang Halang,28,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,karang intan - tanah bangkang,Karang Intan - Tanah Bangkang,30,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,haritas pt pertani,Haritas (PT. Pertani),31,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,tawia - kayu abang,Tawia - Kayu Abang,33,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,bina bakat,Bina Bakat,34,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,sp 4 banjarbaru - pihanin raya,SP.4. Banjarbaru - Pihanin Raya,35,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,slasa garih - desa kapuh,Slasa Garih - Ds. Kapuh,36,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,gerilya - desa simpur,Gerilya - Ds. Simpur,37,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,kalumpang - baruh,Kalumpang - Baruh,38,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,jangkang - desa wasah hilir,Jangkang - Ds. Wasah Hilir,39,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,karampaci - desa kapuh,Karampaci - Ds. Kapuh,41,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,desa kapuh tengah menuju majelis talim,Ds. Kapuh Tengah (Menuju Majelis Talim),42,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,hamalau - asam cangkok,Hamalau - Asam Cangkok,43,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,teratai menuju komp perumnas hamalau,Teratai Menuju Komplek Perumnas Hamalau,44,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,simpur - simp bilui,Simpur - Simp. Bilui,45,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,sei kacil i - kapuh padang,Sungai Kacil I - Kapuh Padang,46,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,papagaran - desa amawang kanan,Papagaran - Ds. Amawang Kanan,47,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,munggu raya - desa hariti,Munggu Raya - Ds. Hariti,48,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,halayung - hantarukung,Halayung - Hantarukung,49,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,ambarai - madang,Ambarai - Madang,50,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,pianggu,Pianggu,51,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,kalimput desa wasah hilir,Kalimput Desa Wasah Hilir,52,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,at - taubah - desa kapuh,At-Taubah - Ds. Kapuh,53,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,al - ikhlas - desa baluti,Al - Ikhlas - Ds. Baluti,54,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,rawati - desa panjampang bahagia,Rawati - Ds. Panjampang Bahagia,55,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,firdaus - desa kapuh,Firdaus - Ds. Kapuh,56,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,sei kacil ii,Sungai Kacil II,57,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,banua kambang - desa wasah tengah,Banua Kambang - Ds. Wasah Tengah,58,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,negara - tumbukan banyu,Negara - Tumbukan Banyu,59,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,sirih - taro,Sirih - Taro,60,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,tembok kacil sei kudung,Tembok Kacil. Sei. Kudung,62,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,balaimas - hanau,Balaimas - Hanau,63,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,h saim garunggang - kalimput,H. Saim Garunggang - Kalimput,64,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,taminung,Taminung,65,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,bayanan - habirau tengah,Bayanan - Habirau Tengah,66,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,kh ramli - desa amparaya,KH. Ramli - DS. Amparaya,67,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,telaga banta - patigan,Telaga Banta - Patigan,68,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,paharuangan - sei raya selatan,Paharuangan - Sei. Raya Selatan,69,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,A_only,pendawa - desa tebing tinggi,Pendawa - Ds. Tebing Tinggi,70,,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,wasah hulu - amparaya - simpur,wasah hulu – amparaya – simpur,,2,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,taniran selatan kubah - buntut taniran wawaran,taniran selatan kubah – buntut taniran wawaran,,3,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,sei paring - sei hanyar pantai ulin,sei paring – sei hanyar pantai ulin,,4,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,padang batung - batulaki - malilingin,padang batung – batulaki – malilingin,,5,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,angkinang - kayu abang - panggang hijau,angkinang – kayu abang – panggang hijau,,6,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,bajayau - desa bajayau tengah,bajayau – desa bajayau tengah,,7,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,sp 4 mesjid sirih - sarang nyamuk - asam tamiyang,sp 4 mesjid sirih – sarang nyamuk – asam tamiyang,,8,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,sei raya selatan - malutu - goa berangin,sei raya selatan – malutu – goa berangin,,9,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,mandapai - madang,mandapai – madang,,10,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,siang gantung - desa baru,siang gantung – desa baru,,11,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,malinau - katingin - kamawakan,malinau – katingin – kamawakan,,12,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,halunuk - riam tajam talo - hamak umpaya,halunuk – riam tajam talo – hamak umpaya,,13,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,gumbil - masimpan,gumbil – masimpan,,14,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,tanuhi - ulang,tanuhi – ulang,,15,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,angkinang selatan - tawia - wawaran,angkinang selatan – tawia – wawaran,,16,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,panggang hijau - desa tawar,panggang hijau – desa tawar,,20,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,rel angkinang,rel angkinang – angkinang,,21,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,tabihi - telaga langsat,tabihi – telaga langsat,,22,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,malilingin - lokbahan - paniungan,malilingin – lokbahan – paniungan,,23,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,sei raya - jambu hulu paku,sei raya – jambu hulu paku,,24,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,h m thaib,h m thaib,,25,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,sp empat lungau - bangkau,sp empat lungau – bangkau,,26,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,sp empat lungau - garis,sp empat lungau – garis,,27,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,ida manggala - padang makmur,ida manggala – padang makmur,,28,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,teluk haur ii,teluk haur ii,,29,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,anjiran rantauan - desa taniran tengah,anjiran rantauan – desa taniran tengah,,30,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,jarau - parandakan,jarau – parandakan,,31,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,amd - desa lok binuang,amd – desa lok binuang,,32,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,loksado - haratai,loksado – haratai,,34,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,hariti - sei raya selatan,hariti – sei raya selatan,,35,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,bago tanggul - katilang - teratai,bago tanggul – katilang – teratai,,37,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,malinau - kandihin,malinau – kandihin,,38,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,sei mandala murung raya,sei mandala murung raya,,39,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,bayanan - pihanin,bayanan – pihanin,,40,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,tambangan - desa baruh jaya,tambangan – desa baruh jaya,,41,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,badaun - desa bjayau lama,badaun – desa bjayau lama,,42,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,pakan dalam - kaminting batu,pakan dalam – kaminting batu,,43,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Teknokratis2026_Final,70,B_only,asam cangkuk - telaga bidadari,asam cangkuk – telaga bidadari,,44,normatif_20,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
